@relation gtzan_blues_classic_country_disco_hiphop_jazz_metal_pop_reggae_rock_lsp

@attribute Mean_Acc1000_Mean_Mem40_LSP_1_f0 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_2_f1 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_3_f2 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_4_f3 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_5_f4 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_6_f5 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_7_f6 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_8_f7 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_9_f8 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_10_f9 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_11_f10 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_12_f11 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_13_f12 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_14_f13 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_15_f14 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_16_f15 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_17_f16 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_18_f17 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_1_f18 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_2_f19 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_3_f20 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_4_f21 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_5_f22 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_6_f23 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_7_f24 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_8_f25 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_9_f26 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_10_f27 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_11_f28 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_12_f29 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_13_f30 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_14_f31 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_15_f32 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_16_f33 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_17_f34 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_18_f35 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_1_f36 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_2_f37 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_3_f38 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_4_f39 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_5_f40 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_6_f41 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_7_f42 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_8_f43 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_9_f44 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_10_f45 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_11_f46 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_12_f47 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_13_f48 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_14_f49 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_15_f50 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_16_f51 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_17_f52 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_18_f53 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_1_f54 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_2_f55 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_3_f56 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_4_f57 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_5_f58 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_6_f59 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_7_f60 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_8_f61 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_9_f62 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_10_f63 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_11_f64 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_12_f65 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_13_f66 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_14_f67 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_15_f68 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_16_f69 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_17_f70 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_18_f71 numeric
@attribute class {blues,classical,country,hiphop,jazz,metal,pop,reggae,rock}

@data
0.122473,0.291287,0.458815,0.591904,0.742674,0.882311,1.069164,1.217734,1.398123,1.531605,1.696396,1.814144,1.988492,2.110341,2.258211,2.360789,2.504057,2.605964,0.053336,0.061069,0.057759,0.06358,0.06623,0.085554,0.087211,0.093605,0.097166,0.09872,0.093714,0.097229,0.099601,0.087488,0.081897,0.072812,0.074691,0.078885,0.03245,0.047924,0.062093,0.072618,0.088739,0.106251,0.125105,0.145873,0.165267,0.178116,0.194219,0.208477,0.228746,0.241436,0.258104,0.269441,0.286479,0.296278,0.01168,0.016448,0.029408,0.039452,0.054843,0.064195,0.080045,0.087108,0.102996,0.113647,0.127651,0.13419,0.148528,0.161636,0.175432,0.185823,0.196639,0.206986,reggae
0.12778,0.269474,0.456024,0.601601,0.75132,0.907879,1.092431,1.226818,1.412738,1.559258,1.723788,1.846934,1.997846,2.10459,2.263011,2.349982,2.494295,2.592452,0.038479,0.053134,0.066874,0.065381,0.069603,0.081598,0.08155,0.093109,0.099056,0.089918,0.095492,0.09355,0.084736,0.092354,0.078586,0.071839,0.080206,0.081594,0.021427,0.040016,0.06612,0.076022,0.085172,0.106615,0.128309,0.144568,0.161349,0.174678,0.196364,0.210051,0.227548,0.239356,0.256541,0.266721,0.284771,0.297857,0.011785,0.015596,0.027884,0.043913,0.060214,0.06475,0.078864,0.085757,0.105335,0.122542,0.131909,0.14189,0.154184,0.16324,0.179124,0.186915,0.195522,0.200895,reggae
0.168088,0.324745,0.473058,0.631697,0.794475,0.916931,1.080536,1.207344,1.395612,1.537204,1.672566,1.806919,1.977223,2.096013,2.250765,2.353086,2.503029,2.582252,0.046957,0.038847,0.043987,0.052125,0.041533,0.056809,0.059141,0.06539,0.082296,0.068112,0.063816,0.077702,0.072442,0.065315,0.067024,0.06598,0.070924,0.070507,0.034667,0.044299,0.059669,0.077745,0.092835,0.105461,0.123836,0.138765,0.159304,0.175484,0.190762,0.206121,0.224976,0.237949,0.256333,0.268141,0.284666,0.293581,0.011822,0.019471,0.029246,0.042208,0.057584,0.068032,0.080956,0.090885,0.106679,0.119016,0.130148,0.138732,0.154821,0.166483,0.178286,0.186814,0.19943,0.206218,reggae
0.152176,0.31458,0.460587,0.581846,0.73474,0.870757,1.049932,1.186235,1.367733,1.515826,1.668536,1.79459,1.960229,2.087133,2.244746,2.34922,2.487604,2.592425,0.053935,0.055632,0.063233,0.065836,0.068354,0.078739,0.085279,0.078072,0.080321,0.07366,0.075215,0.076565,0.078685,0.071135,0.074885,0.070472,0.074253,0.088791,0.034917,0.042096,0.06713,0.077388,0.093701,0.105683,0.124602,0.136127,0.158986,0.174413,0.191309,0.204569,0.223836,0.236882,0.255585,0.267007,0.282421,0.292894,0.01301,0.020051,0.030125,0.035687,0.049008,0.059671,0.075188,0.089226,0.099259,0.114098,0.127318,0.140605,0.152181,0.164898,0.176994,0.18717,0.198766,0.207885,reggae
0.126053,0.286274,0.477399,0.608646,0.772927,0.913188,1.071261,1.207535,1.38777,1.532055,1.692978,1.809665,1.966,2.079189,2.238413,2.339065,2.489968,2.588207,0.050609,0.066776,0.063654,0.068114,0.066776,0.073595,0.078071,0.090096,0.079729,0.080224,0.079745,0.084869,0.082345,0.078832,0.07615,0.071084,0.072649,0.085028,0.022073,0.042081,0.063692,0.072819,0.090216,0.106201,0.123987,0.137842,0.156811,0.173165,0.192445,0.205753,0.224514,0.237666,0.254927,0.266493,0.283331,0.294267,0.011352,0.015256,0.030475,0.041842,0.058298,0.070691,0.081221,0.0908,0.107658,0.118924,0.130636,0.138977,0.15147,0.16096,0.17538,0.184519,0.197638,0.204248,reggae
0.131958,0.29142,0.447728,0.574457,0.747937,0.901008,1.073474,1.199048,1.390531,1.534877,1.718813,1.823514,1.984046,2.12559,2.264218,2.378069,2.518908,2.607932,0.061816,0.079788,0.06794,0.066723,0.079752,0.091195,0.092907,0.09316,0.102154,0.088534,0.093158,0.08119,0.10395,0.080181,0.071141,0.068522,0.069491,0.081769,0.030096,0.047806,0.060426,0.069962,0.095297,0.112924,0.130857,0.140494,0.160435,0.176811,0.194203,0.207851,0.226835,0.241106,0.257827,0.269778,0.286823,0.296663,0.017704,0.029251,0.030589,0.040112,0.048562,0.060224,0.075758,0.087366,0.1013,0.114372,0.133312,0.140763,0.149075,0.16726,0.178607,0.190129,0.200539,0.206884,reggae
0.127633,0.278138,0.432501,0.559879,0.730744,0.891352,1.088935,1.218635,1.396627,1.537839,1.698684,1.815784,1.983075,2.092738,2.249646,2.352985,2.489095,2.590313,0.042283,0.056896,0.072415,0.074024,0.073867,0.084427,0.076977,0.076708,0.085075,0.08074,0.080917,0.088072,0.07847,0.071164,0.07678,0.068269,0.073471,0.085008,0.027888,0.038856,0.058786,0.071904,0.084875,0.107749,0.127062,0.14007,0.161797,0.177283,0.19519,0.207168,0.225865,0.237983,0.256596,0.267508,0.283369,0.293711,0.009474,0.016985,0.028099,0.035003,0.054269,0.063865,0.079461,0.090975,0.10083,0.113665,0.128313,0.138509,0.153916,0.164538,0.175761,0.187094,0.197391,0.205924,reggae
0.170477,0.317986,0.474423,0.605436,0.761749,0.898499,1.069905,1.185656,1.362263,1.50661,1.662399,1.798239,1.973826,2.096764,2.243232,2.344659,2.485949,2.579627,0.040463,0.045461,0.044465,0.046361,0.048855,0.061002,0.060871,0.059277,0.076548,0.073753,0.073587,0.074804,0.075397,0.070048,0.072764,0.067856,0.067723,0.071307,0.0275,0.041126,0.060544,0.071477,0.08633,0.103494,0.124423,0.135699,0.152845,0.170996,0.189598,0.204506,0.224474,0.237814,0.255261,0.267071,0.282422,0.29254,0.015294,0.023376,0.028713,0.042778,0.057637,0.066009,0.079473,0.091803,0.106528,0.115793,0.127508,0.139355,0.15385,0.165951,0.17678,0.185774,0.19893,0.206865,reggae
0.156893,0.336023,0.490363,0.627747,0.770907,0.905211,1.065398,1.200136,1.369783,1.515184,1.675713,1.801523,1.982432,2.096609,2.240651,2.342791,2.487684,2.574188,0.042045,0.040915,0.05224,0.053554,0.053247,0.059777,0.065318,0.075035,0.077949,0.070466,0.061886,0.071192,0.069487,0.062369,0.071202,0.065403,0.06687,0.071727,0.034844,0.042508,0.065807,0.078172,0.089545,0.104436,0.123749,0.138448,0.157059,0.172943,0.190703,0.204853,0.225855,0.238809,0.255547,0.267298,0.283001,0.292278,0.01253,0.023674,0.033539,0.044771,0.056905,0.068077,0.078557,0.089092,0.102923,0.115949,0.131025,0.140358,0.155542,0.166107,0.176207,0.185555,0.198478,0.205777,reggae
0.158805,0.386838,0.5294,0.660267,0.794392,0.932701,1.085437,1.224712,1.39174,1.541143,1.718702,1.856712,2.01739,2.116124,2.265088,2.353119,2.499966,2.57719,0.062896,0.051307,0.044924,0.045284,0.048065,0.053972,0.05584,0.068116,0.078697,0.069887,0.070641,0.073041,0.062606,0.065277,0.062817,0.067415,0.06538,0.067058,0.060796,0.056574,0.074222,0.084794,0.097422,0.108881,0.129319,0.151815,0.165801,0.176575,0.196882,0.215009,0.231598,0.242364,0.258517,0.268394,0.286912,0.294449,0.015212,0.023707,0.035302,0.046418,0.05792,0.07108,0.081295,0.087179,0.104435,0.119897,0.132289,0.141702,0.158258,0.16654,0.179459,0.186563,0.196731,0.204567,reggae
0.134432,0.28124,0.463933,0.578399,0.736958,0.880717,1.057501,1.193577,1.361435,1.508494,1.668526,1.799288,1.96896,2.088568,2.248885,2.3448,2.487749,2.587255,0.038313,0.053935,0.066162,0.061411,0.063669,0.074052,0.07677,0.076513,0.07277,0.07696,0.070634,0.081055,0.073554,0.075039,0.070535,0.069041,0.070716,0.084938,0.02858,0.050649,0.069617,0.075442,0.094247,0.109405,0.127686,0.137596,0.159021,0.173108,0.192039,0.204164,0.225124,0.237255,0.256024,0.265248,0.281761,0.290457,0.012251,0.015087,0.02924,0.036218,0.046363,0.057074,0.074032,0.087868,0.100297,0.115282,0.128525,0.140545,0.153609,0.164685,0.178404,0.188768,0.200022,0.210025,reggae
0.142428,0.285962,0.454147,0.578441,0.743872,0.871531,1.05059,1.179689,1.351652,1.496521,1.657243,1.788966,1.951276,2.082873,2.238348,2.347771,2.478556,2.610988,0.056796,0.062251,0.063802,0.070227,0.071129,0.083,0.090586,0.088635,0.092314,0.090711,0.091692,0.089798,0.088746,0.080245,0.073691,0.066531,0.072501,0.097666,0.039479,0.044606,0.061448,0.07417,0.091524,0.102978,0.123419,0.138694,0.156774,0.172379,0.192213,0.205666,0.222752,0.237607,0.255443,0.267194,0.281052,0.294547,0.013905,0.020821,0.028704,0.036803,0.053302,0.06395,0.076735,0.084964,0.098947,0.111874,0.122045,0.135448,0.150188,0.161794,0.176045,0.187029,0.19834,0.208356,reggae
0.144162,0.296728,0.473435,0.597521,0.757565,0.920215,1.069037,1.193174,1.37047,1.502524,1.658065,1.786088,1.967085,2.086159,2.256739,2.355069,2.501833,2.599377,0.059104,0.059572,0.0546,0.058567,0.064971,0.065825,0.063492,0.073365,0.071952,0.070573,0.075895,0.082093,0.079753,0.079005,0.073893,0.068386,0.070879,0.081436,0.035483,0.047796,0.061257,0.07574,0.097074,0.115497,0.127916,0.139385,0.165072,0.176691,0.193804,0.207241,0.230646,0.242131,0.261213,0.2699,0.286697,0.296193,0.015226,0.021873,0.031097,0.037212,0.050277,0.062045,0.076629,0.086771,0.099445,0.110255,0.122344,0.134449,0.146881,0.158703,0.173466,0.184643,0.196645,0.205232,reggae
0.131684,0.290041,0.486455,0.61245,0.797714,0.943317,1.102062,1.235264,1.418666,1.552136,1.710786,1.836027,1.994996,2.11677,2.271838,2.363946,2.50866,2.599866,0.045926,0.067594,0.069467,0.080987,0.081402,0.079922,0.084242,0.092187,0.089767,0.087656,0.100802,0.096793,0.096877,0.092289,0.087517,0.073206,0.080808,0.082652,0.033485,0.04734,0.067927,0.082872,0.099228,0.112175,0.129344,0.14619,0.166294,0.176289,0.198282,0.212598,0.230075,0.241957,0.26069,0.269434,0.285301,0.292966,0.009014,0.023565,0.031189,0.039266,0.054326,0.066177,0.079667,0.090056,0.103945,0.119802,0.125328,0.135954,0.149823,0.162865,0.174925,0.186962,0.198477,0.209342,reggae
0.128378,0.300263,0.485846,0.629558,0.776161,0.914274,1.061484,1.181899,1.343464,1.486324,1.663355,1.807147,1.962548,2.091882,2.241004,2.354899,2.505061,2.612035,0.063905,0.078094,0.053571,0.05383,0.063363,0.070075,0.068837,0.076836,0.083534,0.083292,0.088776,0.085696,0.084227,0.078719,0.073024,0.075673,0.079084,0.099539,0.049399,0.05431,0.06223,0.074586,0.091593,0.107367,0.123929,0.13844,0.15639,0.172457,0.192852,0.208151,0.226753,0.23925,0.255485,0.268489,0.284815,0.296216,0.027773,0.036658,0.036505,0.047453,0.056422,0.064806,0.078395,0.087005,0.100179,0.111747,0.123668,0.136944,0.148397,0.162973,0.176426,0.186141,0.198438,0.205574,reggae
0.108371,0.280886,0.470773,0.630033,0.77499,0.903739,1.079203,1.233055,1.401377,1.524388,1.679055,1.819087,1.987184,2.094468,2.223415,2.341311,2.502879,2.592368,0.040647,0.05378,0.045927,0.050351,0.056533,0.07024,0.070995,0.070579,0.070927,0.068502,0.078548,0.07841,0.079576,0.073813,0.085499,0.080903,0.078443,0.075933,0.027071,0.050936,0.055087,0.072627,0.095567,0.114244,0.131727,0.147651,0.166913,0.17726,0.194521,0.209567,0.229142,0.239069,0.253947,0.267246,0.285077,0.29455,0.009653,0.023893,0.033632,0.044974,0.054502,0.062548,0.075901,0.088462,0.101367,0.113994,0.125576,0.137889,0.150842,0.163054,0.171723,0.182668,0.19737,0.20628,reggae
0.118254,0.284075,0.468514,0.62389,0.792942,0.932759,1.098749,1.234356,1.409277,1.5542,1.698394,1.827172,1.992622,2.111544,2.255709,2.376715,2.533699,2.604367,0.058968,0.064928,0.059755,0.07118,0.078856,0.080917,0.083347,0.076193,0.086722,0.079315,0.081726,0.082178,0.084147,0.081242,0.075766,0.077148,0.069178,0.074553,0.032099,0.054027,0.072659,0.095532,0.10507,0.113312,0.131523,0.145528,0.163843,0.179085,0.197823,0.211508,0.228569,0.242776,0.257713,0.270651,0.288739,0.296404,0.016225,0.032599,0.035939,0.043223,0.055004,0.066718,0.076968,0.089224,0.10467,0.118036,0.125795,0.137248,0.151802,0.161568,0.175983,0.187091,0.201416,0.206858,reggae
0.115111,0.293015,0.465592,0.608851,0.769761,0.915874,1.073151,1.219139,1.386471,1.527907,1.692949,1.82985,1.995005,2.11652,2.261182,2.378917,2.532605,2.601221,0.057664,0.059155,0.053991,0.070108,0.086933,0.076284,0.082079,0.080189,0.079471,0.08475,0.0851,0.082389,0.084127,0.074527,0.072538,0.075965,0.070374,0.075255,0.039735,0.049431,0.055774,0.074624,0.093687,0.10621,0.126985,0.144126,0.162067,0.178874,0.195548,0.210396,0.228265,0.241528,0.257988,0.27163,0.287638,0.296545,0.015534,0.02779,0.033369,0.043948,0.059344,0.066107,0.075777,0.087205,0.101235,0.111208,0.126378,0.139043,0.153439,0.165932,0.177839,0.187756,0.2028,0.206171,reggae
0.144698,0.310006,0.46316,0.597786,0.737633,0.865631,1.023579,1.175986,1.324765,1.468518,1.63131,1.775538,1.942715,2.077336,2.223033,2.342212,2.495653,2.616303,0.06101,0.047457,0.046172,0.051435,0.06318,0.067136,0.076777,0.073565,0.078799,0.081264,0.082363,0.079341,0.081498,0.073404,0.073684,0.074468,0.073136,0.091159,0.034088,0.043804,0.05624,0.072138,0.086799,0.102574,0.121832,0.138333,0.156823,0.173901,0.190864,0.20745,0.226715,0.240685,0.2556,0.269312,0.285549,0.300787,0.015323,0.026131,0.032154,0.043138,0.056132,0.064806,0.076197,0.089427,0.101006,0.110748,0.125078,0.136611,0.149214,0.161414,0.174644,0.184184,0.197945,0.203015,reggae
0.123672,0.267748,0.436688,0.601338,0.7765,0.914694,1.094133,1.234379,1.395095,1.548631,1.68369,1.816692,1.991359,2.071406,2.211514,2.345395,2.503239,2.589406,0.057015,0.059666,0.051196,0.063001,0.060391,0.06805,0.082064,0.083922,0.086913,0.082971,0.072736,0.083626,0.067649,0.069771,0.083594,0.070432,0.081559,0.080622,0.046837,0.053506,0.056856,0.070763,0.096237,0.111151,0.13668,0.151259,0.164246,0.179294,0.191712,0.207943,0.227809,0.235755,0.252001,0.268442,0.286758,0.296312,0.014326,0.024167,0.033518,0.041692,0.050764,0.061084,0.073377,0.084464,0.10206,0.116368,0.130233,0.13892,0.155152,0.162549,0.171792,0.183892,0.194518,0.202328,reggae
0.11914,0.269834,0.420478,0.590547,0.734387,0.878711,1.021221,1.156796,1.322092,1.474355,1.644995,1.79289,1.956942,2.090604,2.230348,2.363585,2.516478,2.626813,0.050468,0.046477,0.050941,0.057261,0.067605,0.070626,0.082102,0.090796,0.092889,0.090661,0.09066,0.088519,0.093901,0.081383,0.079954,0.076833,0.078191,0.095461,0.02654,0.039136,0.052872,0.069263,0.084634,0.099876,0.115365,0.130977,0.149134,0.167265,0.1869,0.20419,0.223181,0.237805,0.253516,0.270424,0.286308,0.301117,0.008986,0.014863,0.027443,0.041249,0.052106,0.064649,0.076205,0.086899,0.099625,0.111532,0.124271,0.136781,0.149158,0.163011,0.174863,0.184688,0.199087,0.202567,reggae
0.133712,0.285145,0.446526,0.598313,0.755838,0.899968,1.060089,1.201826,1.367135,1.498861,1.657932,1.802743,1.968132,2.094254,2.246709,2.357752,2.51272,2.599241,0.049842,0.045032,0.04645,0.058765,0.066816,0.072223,0.072589,0.075554,0.076095,0.079486,0.088682,0.084672,0.086338,0.079507,0.074472,0.073152,0.074834,0.07585,0.03417,0.046302,0.058381,0.073114,0.088947,0.104481,0.123876,0.1383,0.156871,0.171156,0.188333,0.204515,0.223309,0.238343,0.2559,0.268017,0.285214,0.295295,0.011062,0.017731,0.029043,0.043596,0.058122,0.065852,0.07715,0.089325,0.103265,0.113255,0.126102,0.139335,0.152512,0.163277,0.176385,0.186762,0.200069,0.207076,reggae
0.116806,0.298052,0.46334,0.630373,0.806352,0.937531,1.08873,1.220044,1.396943,1.536439,1.675544,1.815246,1.97494,2.101582,2.239164,2.343102,2.507388,2.604213,0.050557,0.05765,0.058105,0.062809,0.060827,0.061251,0.065997,0.070232,0.083163,0.070579,0.080228,0.084473,0.089065,0.081946,0.078846,0.079287,0.081403,0.079496,0.031264,0.050591,0.059168,0.076485,0.09692,0.108111,0.125697,0.140084,0.161732,0.175089,0.193418,0.212164,0.230302,0.241438,0.258358,0.268141,0.285461,0.296654,0.011318,0.018276,0.029868,0.040885,0.057517,0.06964,0.080099,0.090476,0.102597,0.118331,0.125206,0.133324,0.145953,0.160844,0.171565,0.182295,0.197565,0.205704,reggae
0.126127,0.312071,0.480336,0.624851,0.777628,0.914964,1.075967,1.216994,1.371259,1.503983,1.660158,1.794518,1.959121,2.097509,2.244355,2.360706,2.523926,2.608206,0.058075,0.064996,0.060598,0.060924,0.068291,0.072759,0.075586,0.079834,0.082462,0.08477,0.093032,0.093391,0.098113,0.086965,0.081201,0.079824,0.075668,0.078747,0.040482,0.050916,0.065804,0.07325,0.090337,0.106596,0.124215,0.14221,0.157255,0.171048,0.186721,0.203218,0.222183,0.237533,0.253603,0.267209,0.285652,0.296701,0.012415,0.024268,0.028959,0.046046,0.056622,0.065993,0.079804,0.088367,0.103852,0.114904,0.128946,0.138189,0.150515,0.163833,0.178032,0.187687,0.202096,0.206667,reggae
0.146569,0.269009,0.44585,0.583808,0.76387,0.90024,1.047953,1.192904,1.356034,1.504575,1.664619,1.793549,1.969155,2.0845,2.223097,2.346941,2.494854,2.60288,0.044914,0.04307,0.05175,0.055201,0.058286,0.055777,0.073289,0.078137,0.084059,0.088257,0.087705,0.09409,0.090088,0.083203,0.088805,0.07501,0.073907,0.09233,0.040066,0.038387,0.057467,0.071921,0.088596,0.105767,0.122655,0.138805,0.16014,0.1783,0.193885,0.210531,0.229656,0.241019,0.255178,0.269689,0.28448,0.296298,0.014225,0.020383,0.036352,0.045022,0.056242,0.066763,0.076694,0.086881,0.095312,0.107349,0.122026,0.129396,0.145369,0.157135,0.169676,0.182104,0.197032,0.204329,reggae
0.083199,0.206397,0.388302,0.608755,0.770494,0.950787,1.152232,1.308577,1.49404,1.63559,1.786765,1.911948,2.046808,2.165226,2.317481,2.411159,2.531537,2.630151,0.045808,0.088049,0.10772,0.073974,0.08741,0.094606,0.110759,0.101335,0.110311,0.096778,0.103732,0.089307,0.086219,0.082457,0.081728,0.069613,0.068283,0.083971,0.023391,0.039156,0.052944,0.072074,0.096761,0.116334,0.134821,0.149236,0.170286,0.186323,0.203177,0.217059,0.23332,0.246977,0.263892,0.274464,0.287808,0.299354,0.009785,0.021904,0.025508,0.044004,0.057391,0.073635,0.086297,0.098952,0.113151,0.124031,0.135025,0.147374,0.157946,0.168012,0.181223,0.19127,0.202142,0.207315,reggae
0.159663,0.292439,0.465853,0.603826,0.763221,0.892133,1.05253,1.180706,1.326119,1.464547,1.643859,1.793084,1.944946,2.098308,2.24709,2.355071,2.500552,2.642951,0.04311,0.057523,0.072373,0.07407,0.075694,0.082207,0.080172,0.078395,0.077544,0.078466,0.077838,0.065058,0.071769,0.069761,0.062285,0.067228,0.072764,0.099966,0.042338,0.052675,0.081778,0.085632,0.097938,0.11138,0.133084,0.142669,0.158791,0.172837,0.191025,0.208671,0.223511,0.240751,0.258999,0.270352,0.286581,0.314593,0.016677,0.02503,0.034504,0.048401,0.059651,0.070253,0.08354,0.09123,0.099906,0.109698,0.124808,0.136461,0.150372,0.163844,0.174924,0.185373,0.197289,0.201016,reggae
0.116122,0.28697,0.505677,0.672313,0.817311,0.946048,1.084359,1.225142,1.387559,1.529342,1.687413,1.841105,1.997585,2.161725,2.341426,2.504973,2.704066,2.89494,0.045908,0.077641,0.095058,0.07049,0.070917,0.077205,0.083979,0.098951,0.08384,0.073638,0.076127,0.079234,0.082224,0.080369,0.076037,0.078975,0.076683,0.073956,0.031623,0.045834,0.06913,0.082611,0.095045,0.111188,0.128554,0.14571,0.160781,0.17277,0.189107,0.208843,0.226721,0.245756,0.269918,0.288935,0.311099,0.330333,0.018641,0.034022,0.037434,0.04558,0.058262,0.067403,0.074847,0.083992,0.102133,0.119778,0.135318,0.145534,0.157711,0.170078,0.180459,0.193067,0.210427,0.230182,reggae
0.191291,0.384101,0.490305,0.627895,0.76339,0.923903,1.073597,1.240147,1.410059,1.567761,1.734055,1.911842,2.075109,2.25471,2.417841,2.565599,2.730687,2.896227,0.068343,0.043693,0.047861,0.050017,0.058788,0.068844,0.082564,0.093471,0.088747,0.098465,0.097407,0.097969,0.084811,0.083191,0.071415,0.071709,0.07334,0.071942,0.031744,0.047262,0.061641,0.074543,0.092698,0.11154,0.128978,0.15108,0.168608,0.187578,0.207043,0.223864,0.239411,0.258765,0.276035,0.291683,0.311445,0.32957,0.01343,0.025534,0.031166,0.043705,0.053136,0.064659,0.073416,0.083618,0.098643,0.109027,0.12181,0.138138,0.15685,0.17336,0.190718,0.204526,0.216979,0.232141,reggae
0.155977,0.296,0.459128,0.590418,0.703953,0.814063,0.947504,1.128874,1.272413,1.429098,1.620898,1.813995,2.005476,2.196217,2.381634,2.55586,2.735467,2.903632,0.036272,0.042084,0.059847,0.044868,0.048963,0.051571,0.065521,0.061797,0.075629,0.081816,0.086949,0.090977,0.098381,0.095657,0.084518,0.076626,0.071601,0.069289,0.0295,0.036628,0.057449,0.067694,0.080434,0.091604,0.107181,0.127789,0.144788,0.163718,0.187036,0.209957,0.230596,0.252134,0.271601,0.291894,0.3116,0.330145,0.009987,0.018036,0.026792,0.043973,0.051638,0.062279,0.071303,0.086818,0.096145,0.106871,0.122228,0.135423,0.15138,0.16792,0.186541,0.201623,0.218121,0.233428,reggae
0.144075,0.312648,0.494816,0.653391,0.813945,0.962264,1.119008,1.280298,1.445929,1.607545,1.755435,1.932679,2.082291,2.240272,2.434384,2.597056,2.751181,2.917698,0.048704,0.052224,0.058965,0.057372,0.060926,0.063686,0.070924,0.075908,0.075469,0.073011,0.073652,0.074053,0.07408,0.078644,0.080882,0.072566,0.072984,0.071381,0.030019,0.042887,0.058306,0.077404,0.098532,0.113963,0.13189,0.149914,0.166629,0.183511,0.200245,0.220321,0.238795,0.256721,0.278847,0.296208,0.313152,0.332028,0.012032,0.02025,0.035403,0.044756,0.055953,0.067888,0.079877,0.092098,0.108024,0.123414,0.135252,0.149883,0.16066,0.173757,0.189081,0.205595,0.219382,0.233866,reggae
